10.0,990.0
10.0,982.28345
17.716536,982.28345
17.716536,990.0
25.433071,990.0
33.149605,990.0
33.149605,982.28345
25.433071,982.28345
25.433071,974.56696
33.149605,974.56696
33.149605,966.8504
25.433071,966.8504
17.716536,966.8504
17.716536,974.56696
10.0,974.56696
10.0,966.8504
10.0,959.13385
17.716536,959.13385
17.716536,951.41736
10.0,951.41736
10.0,943.7008
10.0,935.98425
17.716536,935.98425
17.716536,943.7008
25.433071,943.7008
25.433071,935.98425
33.149605,935.98425
33.149605,943.7008
33.149605,951.41736
25.433071,951.41736
25.433071,959.13385
33.149605,959.13385
40.866142,959.13385
48.582676,959.13385
48.582676,951.41736
40.866142,951.41736
40.866142,943.7008
40.866142,935.98425
48.582676,935.98425
48.582676,943.7008
56.299213,943.7008
56.299213,935.98425
64.01575,935.98425
64.01575,943.7008
64.01575,951.41736
56.299213,951.41736
56.299213,959.13385
64.01575,959.13385
64.01575,966.8504
64.01575,974.56696
56.299213,974.56696
56.299213,966.8504
48.582676,966.8504
40.866142,966.8504
40.866142,974.56696
48.582676,974.56696
48.582676,982.28345
40.866142,982.28345
40.866142,990.0
48.582676,990.0
56.299213,990.0
56.299213,982.28345
64.01575,982.28345
64.01575,990.0
71.732285,990.0
79.44882,990.0
79.44882,982.28345
71.732285,982.28345
71.732285,974.56696
71.732285,966.8504
79.44882,966.8504
79.44882,974.56696
87.16535,974.56696
87.16535,966.8504
94.88189,966.8504
94.88189,974.56696
94.88189,982.28345
87.16535,982.28345
87.16535,990.0
94.88189,990.0
102.59843,990.0
102.59843,982.28345
110.314964,982.28345
110.314964,990.0
118.031494,990.0
125.74803,990.0
125.74803,982.28345
118.031494,982.28345
118.031494,974.56696
125.74803,974.56696
125.74803,966.8504
118.031494,966.8504
110.314964,966.8504
110.314964,974.56696
102.59843,974.56696
102.59843,966.8504
102.59843,959.13385
102.59843,951.41736
110.314964,951.41736
110.314964,959.13385
118.031494,959.13385
125.74803,959.13385
125.74803,951.41736
118.031494,951.41736
118.031494,943.7008
125.74803,943.7008
125.74803,935.98425
118.031494,935.98425
110.314964,935.98425
110.314964,943.7008
102.59843,943.7008
102.59843,935.98425
94.88189,935.98425
87.16535,935.98425
87.16535,943.7008
94.88189,943.7008
94.88189,951.41736
94.88189,959.13385
87.16535,959.13385
87.16535,951.41736
79.44882,951.41736
79.44882,959.13385
71.732285,959.13385
71.732285,951.41736
71.732285,943.7008
79.44882,943.7008
79.44882,935.98425
71.732285,935.98425
71.732285,928.2677
79.44882,928.2677
79.44882,920.55115
71.732285,920.55115
71.732285,912.8346
71.732285,905.1181
79.44882,905.1181
79.44882,912.8346
87.16535,912.8346
87.16535,905.1181
94.88189,905.1181
94.88189,912.8346
94.88189,920.55115
87.16535,920.55115
87.16535,928.2677
94.88189,928.2677
102.59843,928.2677
102.59843,920.55115
